id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,origin_id,network_id,contents,complete
386,2024-04-14 20:21:17.932036,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""1"", ""name"": ""Jackie Olsen"", ""color"": ""ORANGE"", ""score"": 0.0, ""payoff"": 0.0, ""position"": [11, 2], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713126068.1882002}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}, {""id"": ""2"", ""name"": ""Stephanie Dixon"", ""color"": ""BLUE"", ""score"": 0.0, ""payoff"": 0.0, ""position"": [11, 12], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713126073.2977183}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""left"", ""motion_timestamp"": 9.081623315811157, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""1"", ""position"": [11, 2], ""score"": 0.0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Jackie Olsen"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713126068.1882002, ""remaining_uses"": 1}}, {""id"": ""2"", ""position"": [11, 12], ""score"": 0.0, ""payoff"": 0.0, ""color"": ""BLUE"", ""motion_auto"": false, ""motion_direction"": ""left"", ""motion_speed_limit"": 8, ""motion_timestamp"": 9.081623315811157, ""name"": ""Stephanie Dixon"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713126073.2977183, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
1,2024-04-14 19:56:02.050816,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [0, 2]}",event,1,1,,f
2,2024-04-14 19:56:02.091371,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [4, 1]}",event,1,1,,f
1573,2024-04-14 20:21:49.980509,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [3, 5]}",event,1,1,,f
3,2024-04-14 19:56:02.123155,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [2, 11]}",event,1,1,,f
4,2024-04-14 20:21:08.194157,,,,,,f,,,"{""type"": ""connect"", ""player_id"": ""1"", ""server_time"": 1713126068.1045616}",event,2,1,,f
1574,2024-04-14 20:21:49.99626,,,,,,f,,,"{""type"": ""new_round"", ""round"": 2}",event,1,1,,f
5,2024-04-14 20:21:08.203906,,,,,,f,,,"{""rows"": 15, ""items"": [{""id"": 0, ""item_id"": ""hare"", ""maturity"": 0.0, ""position"": [0, 2], ""remaining_uses"": 1, ""creation_timestamp"": 1713124562.0041025}, {""id"": 1, ""item_id"": ""hare"", ""maturity"": 0.0, ""position"": [4, 1], ""remaining_uses"": 1, ""creation_timestamp"": 1713124562.083667}, {""id"": 2, ""item_id"": ""stag"", ""maturity"": 0.0, ""position"": [2, 11], ""remaining_uses"": 1, ""creation_timestamp"": 1713124562.1179903}], ""round"": 0, ""walls"": [], ""columns"": 15, ""players"": [{""id"": ""1"", ""name"": ""Jackie Olsen"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0, ""position"": [11, 2], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713126068.1882002}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""1"", ""position"": [11, 2], ""score"": 0, ""payoff"": 0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Jackie Olsen"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713126068.1882002, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false, ""walls"": [], ""items"": [{""id"": 0, ""item_id"": ""hare"", ""position"": [0, 2], ""maturity"": 0.0, ""creation_timestamp"": 1713124562.0041025, ""remaining_uses"": 1}, {""id"": 1, ""item_id"": ""hare"", ""position"": [4, 1], ""maturity"": 0.0, ""creation_timestamp"": 1713124562.083667, ""remaining_uses"": 1}, {""id"": 2, ""item_id"": ""stag"", ""position"": [2, 11], ""maturity"": 0.0, ""creation_timestamp"": 1713124562.1179903, ""remaining_uses"": 1}]}",t
6,2024-04-14 20:21:08.22506,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""1"", ""name"": ""Jackie Olsen"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0.0, ""position"": [11, 2], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713126068.1882002}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""1"", ""position"": [11, 2], ""score"": 0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Jackie Olsen"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713126068.1882002, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
7,2024-04-14 20:21:08.246569,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""1"", ""name"": ""Jackie Olsen"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0.0, ""position"": [11, 2], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713126068.1882002}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""1"", ""position"": [11, 2], ""score"": 0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Jackie Olsen"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713126068.1882002, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
