id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,origin_id,network_id,contents,complete
1000,2024-04-16 16:06:11.328721,,,,,,f,,,"{""rows"": 15, ""round"": 4, ""columns"": 15, ""players"": [{""id"": ""2"", ""name"": ""James Saunders"", ""color"": ""ORANGE"", ""score"": 16.0, ""payoff"": 0.0, ""position"": [13, 0], ""motion_auto"": false, ""current_item"": {""id"": 7, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283567.82506}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""left"", ""motion_timestamp"": 2.687669038772583, ""motion_speed_limit"": 8}, {""id"": ""1"", ""name"": ""Maureen Carson"", ""color"": ""BLUE"", ""score"": 16.0, ""payoff"": 0.0, ""position"": [13, 10], ""motion_auto"": false, ""current_item"": {""id"": 7, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283567.8250697}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""down"", ""motion_timestamp"": 3.487933874130249, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""2"", ""position"": [13, 0], ""score"": 16.0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""left"", ""motion_speed_limit"": 8, ""motion_timestamp"": 2.687669038772583, ""name"": ""James Saunders"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 7, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283567.82506, ""remaining_uses"": 1}}, {""id"": ""1"", ""position"": [13, 10], ""score"": 16.0, ""payoff"": 0.0, ""color"": ""BLUE"", ""motion_auto"": false, ""motion_direction"": ""down"", ""motion_speed_limit"": 8, ""motion_timestamp"": 3.487933874130249, ""name"": ""Maureen Carson"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 7, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283567.8250697, ""remaining_uses"": 1}}], ""round"": 4, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
1,2024-04-16 15:44:08.899563,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [5, 13]}",event,1,1,,f
2,2024-04-16 15:44:08.919622,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [5, 12]}",event,1,1,,f
3,2024-04-16 15:44:08.930621,,,,,,f,,,"{""type"": ""spawn item"", ""position"": [6, 5]}",event,1,1,,f
4,2024-04-16 16:05:50.537463,,,,,,f,,,"{""type"": ""connect"", ""player_id"": ""2"", ""server_time"": 1713283550.4751043}",event,2,1,,f
5,2024-04-16 16:05:50.547617,,,,,,f,,,"{""rows"": 15, ""items"": [{""id"": 0, ""item_id"": ""hare"", ""maturity"": 0.0, ""position"": [5, 13], ""remaining_uses"": 1, ""creation_timestamp"": 1713282248.866982}, {""id"": 1, ""item_id"": ""hare"", ""maturity"": 0.0, ""position"": [5, 12], ""remaining_uses"": 1, ""creation_timestamp"": 1713282248.916039}, {""id"": 2, ""item_id"": ""stag"", ""maturity"": 0.0, ""position"": [6, 5], ""remaining_uses"": 1, ""creation_timestamp"": 1713282248.9273098}], ""round"": 0, ""walls"": [], ""columns"": 15, ""players"": [{""id"": ""2"", ""name"": ""James Saunders"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0, ""position"": [7, 4], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.5326579}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""2"", ""position"": [7, 4], ""score"": 0, ""payoff"": 0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""James Saunders"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.5326579, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false, ""walls"": [], ""items"": [{""id"": 0, ""item_id"": ""hare"", ""position"": [5, 13], ""maturity"": 0.0, ""creation_timestamp"": 1713282248.866982, ""remaining_uses"": 1}, {""id"": 1, ""item_id"": ""hare"", ""position"": [5, 12], ""maturity"": 0.0, ""creation_timestamp"": 1713282248.916039, ""remaining_uses"": 1}, {""id"": 2, ""item_id"": ""stag"", ""position"": [6, 5], ""maturity"": 0.0, ""creation_timestamp"": 1713282248.9273098, ""remaining_uses"": 1}]}",t
6,2024-04-16 16:05:50.567951,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""2"", ""name"": ""James Saunders"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0.0, ""position"": [7, 4], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.5326579}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""2"", ""position"": [7, 4], ""score"": 0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""James Saunders"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.5326579, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
7,2024-04-16 16:05:50.655836,,,,,,f,,,"{""type"": ""connect"", ""player_id"": ""1"", ""server_time"": 1713283550.5799797}",event,3,1,,f
12,2024-04-16 16:05:50.758588,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""2"", ""name"": ""James Saunders"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0.0, ""position"": [7, 4], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.5326579}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}, {""id"": ""1"", ""name"": ""Maureen Carson"", ""color"": ""BLUE"", ""score"": 0, ""payoff"": 0.0, ""position"": [5, 0], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.6526995}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""2"", ""position"": [7, 4], ""score"": 0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""James Saunders"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.5326579, ""remaining_uses"": 1}}, {""id"": ""1"", ""position"": [5, 0], ""score"": 0, ""payoff"": 0.0, ""color"": ""BLUE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Maureen Carson"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.6526995, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
8,2024-04-16 16:05:50.666689,,,,,,f,,,"{""rows"": 15, ""round"": 0, ""columns"": 15, ""players"": [{""id"": ""2"", ""name"": ""James Saunders"", ""color"": ""ORANGE"", ""score"": 0, ""payoff"": 0.0, ""position"": [7, 4], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.5326579}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}, {""id"": ""1"", ""name"": ""Maureen Carson"", ""color"": ""BLUE"", ""score"": 0, ""payoff"": 0.0, ""position"": [5, 0], ""motion_auto"": false, ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""maturity"": 0.0, ""position"": [0, 0], ""remaining_uses"": 1, ""creation_timestamp"": 1713283550.6526995}, ""recruiter_id"": ""hotair"", ""identity_visible"": true, ""motion_direction"": ""right"", ""motion_timestamp"": 0, ""motion_speed_limit"": 8}], ""chat_visible"": true, ""others_visible"": false, ""donation_active"": false}",state,1,1,"{""players"": [{""id"": ""2"", ""position"": [7, 4], ""score"": 0, ""payoff"": 0.0, ""color"": ""ORANGE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""James Saunders"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.5326579, ""remaining_uses"": 1}}, {""id"": ""1"", ""position"": [5, 0], ""score"": 0, ""payoff"": 0.0, ""color"": ""BLUE"", ""motion_auto"": false, ""motion_direction"": ""right"", ""motion_speed_limit"": 8, ""motion_timestamp"": 0, ""name"": ""Maureen Carson"", ""identity_visible"": true, ""recruiter_id"": ""hotair"", ""current_item"": {""id"": 3, ""item_id"": ""blank"", ""position"": [0, 0], ""maturity"": 0.0, ""creation_timestamp"": 1713283550.6526995, ""remaining_uses"": 1}}], ""round"": 0, ""donation_active"": false, ""rows"": 15, ""columns"": 15, ""chat_visible"": true, ""others_visible"": false}",t
